s,p,o
http://edukb.org/knowledge/0.1/instance/chemistry#tieyudiandefanying-2645fc5a62323c7a4ab632dcc008e987,http://www.w3.org/2000/01/rdf-schema#label,铁与碘的反应
http://edukb.org/knowledge/0.1/instance/chemistry#tieyuxiyansuandefanying-9f166eb7bd5e2337f687a803f4aa92a1,http://www.w3.org/2000/01/rdf-schema#label,铁与稀盐酸的反应
http://edukb.org/knowledge/0.1/instance/chemistry#tieyuxixiaosuandefanying-1c0f8276932f66d5d61e4efb771969a1,http://www.w3.org/2000/01/rdf-schema#label,铁与稀硝酸的反应
http://edukb.org/knowledge/0.1/instance/chemistry#tieyuxiliusuandefanying-1907996c296e998e14034d56acd12adf,http://www.w3.org/2000/01/rdf-schema#label,铁与稀硫酸的反应
http://edukb.org/knowledge/0.1/instance/chemistry#tieyutielizidefanying-a54d029357d0f56e4997db036c68f0af,http://www.w3.org/2000/01/rdf-schema#label,铁与铁离子的反应
http://edukb.org/knowledge/0.1/instance/chemistry#tieyuyinlizidefanying-98fec135910cd41b516001b52b67369d,http://www.w3.org/2000/01/rdf-schema#label,铁与银离子的反应
http://edukb.org/knowledge/0.1/instance/chemistry#tiejianduxindefanying-b401084377b87f487982dc0d870e556a,http://www.w3.org/2000/01/rdf-schema#label,铁件镀锌的反应
http://edukb.org/knowledge/0.1/instance/chemistry#tiedanzhi-017807bdd4a12e89944c9338398ff910,http://www.w3.org/2000/01/rdf-schema#label,铁单质
http://edukb.org/knowledge/0.1/instance/chemistry#-8d2ceae0d8016c4b7056956fdad14141,http://www.w3.org/2000/01/rdf-schema#label,铁原子
http://edukb.org/knowledge/0.1/instance/chemistry#tiezaiyangqizhongranshaodefanying-de821ab48d33c4f61c5a4c051e94429e,http://www.w3.org/2000/01/rdf-schema#label,铁在氧气中燃烧的反应
http://edukb.org/knowledge/0.1/instance/chemistry#tiejiatai-b87e552f759560f5ee2a6637f8789910,http://www.w3.org/2000/01/rdf-schema#label,铁架台
http://edukb.org/knowledge/0.1/instance/chemistry#tieliziyuanshuidefanying-f746350e0c2e4f1d824168e87d059a51,http://www.w3.org/2000/01/rdf-schema#label,铁离子与氨水的反应
http://edukb.org/knowledge/0.1/instance/chemistry#tielizidejianyan-bed8d9f3a14f5e94b22e1a3cab7ec093,http://www.w3.org/2000/01/rdf-schema#label,铁离子的检验
http://edukb.org/knowledge/0.1/instance/chemistry#qianxudianchichongdianshidefanying-0835ece7100dce32bf767d52d6e83c2b,http://www.w3.org/2000/01/rdf-schema#label,铅蓄电池充电时的反应
http://edukb.org/knowledge/0.1/instance/chemistry#qianxudianchifangdianshidefanying-ff8d44ce54ee03059a14e4762e804c38,http://www.w3.org/2000/01/rdf-schema#label,铅蓄电池放电时的反应
http://edukb.org/knowledge/0.1/instance/chemistry#tongyuyangqidefanying-207fdd0e27737556b1977c08ad39d6b0,http://www.w3.org/2000/01/rdf-schema#label,铜与氧气的反应
http://edukb.org/knowledge/0.1/instance/chemistry#tongyulu:qidefanying-5e7517d6eb39bbd0414ab6bee88e8831,http://www.w3.org/2000/01/rdf-schema#label,铜与氯气的反应
http://edukb.org/knowledge/0.1/instance/chemistry#tongyugonglizidefanying-461d0650b8acefa349211405fe32a24b,http://www.w3.org/2000/01/rdf-schema#label,铜与汞离子的反应
http://edukb.org/knowledge/0.1/instance/chemistry#tongyunongxiaosuandefanying-2fa2f8bc50b9b037560042eec6174c98,http://www.w3.org/2000/01/rdf-schema#label,铜与浓硝酸的反应
http://edukb.org/knowledge/0.1/instance/chemistry#tongyunongliusuandefanying-2c05905a223d7ad193c51938a77e0459,http://www.w3.org/2000/01/rdf-schema#label,铜与浓硫酸的反应
http://edukb.org/knowledge/0.1/instance/chemistry#tongyuxiaosuanyinrongyedefanying-7d32ccfb470853815633f7e3f56c551b,http://www.w3.org/2000/01/rdf-schema#label,铜与硝酸银溶液的反应
http://edukb.org/knowledge/0.1/instance/chemistry#tongyuxiaosuanyindefanying-367a7db8b09f9af02aec6c0a192cca03,http://www.w3.org/2000/01/rdf-schema#label,铜与硝酸银的反应
http://edukb.org/knowledge/0.1/instance/chemistry#tongyuliudefanying-27fd03d8139273108ec08bd02a42bc65,http://www.w3.org/2000/01/rdf-schema#label,铜与硫的反应
http://edukb.org/knowledge/0.1/instance/chemistry#tongyuxixiaosuandefanying-9f38dd9b7e1ec905731898893570c813,http://www.w3.org/2000/01/rdf-schema#label,铜与稀硝酸的反应
http://edukb.org/knowledge/0.1/instance/chemistry#tongyutielizidefanying-4b1dfbd58ecc24a6de2044014226f3b0,http://www.w3.org/2000/01/rdf-schema#label,铜与铁离子的反应
http://edukb.org/knowledge/0.1/instance/chemistry#tongdanzhi-e94c267f858ec3866918786b5d99c65b,http://www.w3.org/2000/01/rdf-schema#label,铜单质
http://edukb.org/knowledge/0.1/instance/chemistry#-cc69b630f0d7d622bb6dfba849ec6a99,http://www.w3.org/2000/01/rdf-schema#label,铜原子
http://edukb.org/knowledge/0.1/instance/chemistry#tongzaiyangqizhongjiaredefanying-f2a8115a2c41d601a6e8c19a66d1b70b,http://www.w3.org/2000/01/rdf-schema#label,铜在氧气中加热的反应
http://edukb.org/knowledge/0.1/instance/chemistry#tongliziyuliulizidefanying-544321494e1f76ab677c6348a0f5c4d5,http://www.w3.org/2000/01/rdf-schema#label,铜离子与硫离子的反应
http://edukb.org/knowledge/0.1/instance/chemistry#tonglizidejianyan-a80d9c19f10f8b8b87fb4483ac6509c1,http://www.w3.org/2000/01/rdf-schema#label,铜离子的检验
http://edukb.org/knowledge/0.1/instance/chemistry#lu:yusiyanghuasantiedefanying-32ecbdf9232dd4adfd673ebd3d8d067b,http://www.w3.org/2000/01/rdf-schema#label,铝与四氧化三铁的反应
http://edukb.org/knowledge/0.1/instance/chemistry#lu:yuqingyanghuanaheshuidefanying-bfc84442d42ef515490912ed03474a7c,http://www.w3.org/2000/01/rdf-schema#label,铝与氢氧化钠和水的反应
http://edukb.org/knowledge/0.1/instance/chemistry#lu:yuqingyanggenlizidefanying-4c3918eba0067c8aaa523e1a9c143dcc,http://www.w3.org/2000/01/rdf-schema#label,铝与氢氧根离子的反应
http://edukb.org/knowledge/0.1/instance/chemistry#lu:yuyanghuayatiedefanying-6b733d531999fde4c905178a25c51671,http://www.w3.org/2000/01/rdf-schema#label,铝与氧化亚铁的反应
http://edukb.org/knowledge/0.1/instance/chemistry#lu:yuyanghuatiedefanying-a0df55cd8cdea0a4694d79a725fd646a,http://www.w3.org/2000/01/rdf-schema#label,铝与氧化铁的反应
http://edukb.org/knowledge/0.1/instance/chemistry#lu:yuyangqidefanying-9110e29ccdfbe51ae4244a03cfeca0c4,http://www.w3.org/2000/01/rdf-schema#label,铝与氧气的反应
http://edukb.org/knowledge/0.1/instance/chemistry#lu:yulu:qidefanying-1912246ee66795a5a5c9c5ebc0120da7,http://www.w3.org/2000/01/rdf-schema#label,铝与氯气的反应
http://edukb.org/knowledge/0.1/instance/chemistry#lu:yuliudefanying-55e630f073a66cf8050674a8bf8a6286,http://www.w3.org/2000/01/rdf-schema#label,铝与硫的反应
http://edukb.org/knowledge/0.1/instance/chemistry#lu:yuxiyansuandefanying-b24013ef28b9651804bc618b3290708e,http://www.w3.org/2000/01/rdf-schema#label,铝与稀盐酸的反应
http://edukb.org/knowledge/0.1/instance/chemistry#lu:yuxiliusuandefanying-a8d577736fc7f2768e055f767bac0109,http://www.w3.org/2000/01/rdf-schema#label,铝与稀硫酸的反应
http://edukb.org/knowledge/0.1/instance/chemistry#lu:danzhi-a989a3de17f381a2e14bb0695e7a236b,http://www.w3.org/2000/01/rdf-schema#label,铝单质
http://edukb.org/knowledge/0.1/instance/chemistry#-a65d1655eefc4b72cea7a1aa4555b4f2,http://www.w3.org/2000/01/rdf-schema#label,铝原子
http://edukb.org/knowledge/0.1/instance/chemistry#lu:zaiyangqizhongranshaodefanying-ed43eb434802ce773c5c1ab4b156b5b0,http://www.w3.org/2000/01/rdf-schema#label,铝在氧气中燃烧的反应
http://edukb.org/knowledge/0.1/instance/chemistry#lu:liziyutansuangenlizishuijiedefanying-0593613485a590be3e534753dd5a6438,http://www.w3.org/2000/01/rdf-schema#label,铝离子与碳酸根离子水解的反应
http://edukb.org/knowledge/0.1/instance/chemistry#lu:lizidejianyan-3af4e93904bd5926c7a6cf8fe478524b-1,http://www.w3.org/2000/01/rdf-schema#label,铝离子的检验
http://edukb.org/knowledge/0.1/instance/chemistry#angenliziyumeidefanying-643614103c89e08a24af4eb94078cd68,http://www.w3.org/2000/01/rdf-schema#label,铵根离子与镁的反应
http://edukb.org/knowledge/0.1/instance/chemistry#angenlizidejianyan-c4e62aa8e547499be654249b1b74ec95,http://www.w3.org/2000/01/rdf-schema#label,铵根离子的检验
http://edukb.org/knowledge/0.1/instance/chemistry#-cc6d94e6e11cb83ab39f47b7c2c6a2c3,http://www.w3.org/2000/01/rdf-schema#label,银氨溶液
http://edukb.org/knowledge/0.1/instance/chemistry#yinliziyuanqidefanying-1fd4174c491765a4b4fcb9c7235d2a67,http://www.w3.org/2000/01/rdf-schema#label,银离子与氨气的反应
http://edukb.org/knowledge/0.1/instance/chemistry#yinliziyulu:lizidefanying-2dbff38b9ee7cd4546096c240d96cc51,http://www.w3.org/2000/01/rdf-schema#label,银离子与氯离子的反应
http://edukb.org/knowledge/0.1/instance/chemistry#yinlizidejianyan-5da34f1c1fc65508c98ba6a6103a78a7,http://www.w3.org/2000/01/rdf-schema#label,银离子的检验
http://edukb.org/knowledge/0.1/instance/chemistry#lidianchidefanying-b67e6445276077c1c0874bfb4e1c56d5,http://www.w3.org/2000/01/rdf-schema#label,锂电池的反应
http://edukb.org/knowledge/0.1/instance/chemistry#xinyuyisuandefanying-fc18cc6fa228320fef1617f185372aca,http://www.w3.org/2000/01/rdf-schema#label,锌与乙酸的反应
http://edukb.org/knowledge/0.1/instance/chemistry#xinyushuizhengqidefanying-88aace30682283e8f6ddecb90cf8316b,http://www.w3.org/2000/01/rdf-schema#label,锌与水蒸气的反应
http://edukb.org/knowledge/0.1/instance/chemistry#xinyuxiaosuanyinrongyedefanying-2f441f7eb195b0289474493d8ef4f941,http://www.w3.org/2000/01/rdf-schema#label,锌与硝酸银溶液的反应
http://edukb.org/knowledge/0.1/instance/chemistry#xinyuliusuantongrongyedefanying-2cc696768e373e8a0746d2450d33c142,http://www.w3.org/2000/01/rdf-schema#label,锌与硫酸铜溶液的反应
http://edukb.org/knowledge/0.1/instance/chemistry#xinyuxiyansuandefanying-47c89bd0dda4123cab172f460e5346b4,http://www.w3.org/2000/01/rdf-schema#label,锌与稀盐酸的反应
http://edukb.org/knowledge/0.1/instance/chemistry#xinyuxiliusuandefanying-cf324d05b48a4b21585c7d661617bdd4,http://www.w3.org/2000/01/rdf-schema#label,锌与稀硫酸的反应
http://edukb.org/knowledge/0.1/instance/chemistry#xindanzhi-31c85e96c06451fb1e6d03e78ae1074d,http://www.w3.org/2000/01/rdf-schema#label,锌单质
http://edukb.org/knowledge/0.1/instance/chemistry#-0fac548ac963c51f90f90bdde19d9b17,http://www.w3.org/2000/01/rdf-schema#label,锌原子
http://edukb.org/knowledge/0.1/instance/chemistry#xinyindianchidefanying-49f8526b2f70be63518decd2e08d2071,http://www.w3.org/2000/01/rdf-schema#label,锌银电池的反应
http://edukb.org/knowledge/0.1/instance/chemistry#zhuixingping-5663ee8aa23237f1f5ef1d4d07d22722,http://www.w3.org/2000/01/rdf-schema#label,锥形瓶
http://edukb.org/knowledge/0.1/instance/chemistry#meiyueryanghuatandefanying-cf7b8245655578515a631836c9b71dc1,http://www.w3.org/2000/01/rdf-schema#label,镁与二氧化碳的反应
http://edukb.org/knowledge/0.1/instance/chemistry#meiyuqingliusuandefanying-ffc9be4130df37c4ec18ed58a46c90a1,http://www.w3.org/2000/01/rdf-schema#label,镁与氢硫酸的反应
http://edukb.org/knowledge/0.1/instance/chemistry#meiyuyangqidefanying-48c9cf4dd15d420f723f774a4df625bd,http://www.w3.org/2000/01/rdf-schema#label,镁与氧气的反应
http://edukb.org/knowledge/0.1/instance/chemistry#meiyudanqidefanying-4837af8654ae488a17398f26db33d262,http://www.w3.org/2000/01/rdf-schema#label,镁与氮气的反应
http://edukb.org/knowledge/0.1/instance/chemistry#meiyulu:qidefanying-49b461db6cd0a741268c1566704d8aa4,http://www.w3.org/2000/01/rdf-schema#label,镁与氯气的反应
http://edukb.org/knowledge/0.1/instance/chemistry#meiyushuidefanying-c1f0cf69b9e81ae8eb5c46ebd703eaf2,http://www.w3.org/2000/01/rdf-schema#label,镁与水的反应
http://edukb.org/knowledge/0.1/instance/chemistry#meiyuliudefanying-fde800179342f5a2360428860fbf314c,http://www.w3.org/2000/01/rdf-schema#label,镁与硫的反应
http://edukb.org/knowledge/0.1/instance/chemistry#meiyudiandefanying-bc8233b99179bba6f0fb47bb2ced48e2,http://www.w3.org/2000/01/rdf-schema#label,镁与碘的反应
http://edukb.org/knowledge/0.1/instance/chemistry#meiyuxiyansuandefanying-7645c860c4ce52ad85753ee40badb324,http://www.w3.org/2000/01/rdf-schema#label,镁与稀盐酸的反应
http://edukb.org/knowledge/0.1/instance/chemistry#meiyuxiliusuandefanying-b288228dd4855ed41bf4f3950ee57a26,http://www.w3.org/2000/01/rdf-schema#label,镁与稀硫酸的反应
http://edukb.org/knowledge/0.1/instance/chemistry#-d8cccb85ffa15e0be05155c5b27bb3c0,http://www.w3.org/2000/01/rdf-schema#label,镁与铵根正离子的反应
http://edukb.org/knowledge/0.1/instance/chemistry#-d8cccb85ffa15e0be05155c5b27bb3c0,http://www.w3.org/2000/01/rdf-schema#label,镁与铵根离子的反应
http://edukb.org/knowledge/0.1/instance/chemistry#meidanzhi-9a6d764e4fddb57b5013cf326751c065,http://www.w3.org/2000/01/rdf-schema#label,镁单质
http://edukb.org/knowledge/0.1/instance/chemistry#-65893c9e2230fe78dfe13b6dbf2e0ac8,http://www.w3.org/2000/01/rdf-schema#label,镁原子
http://edukb.org/knowledge/0.1/instance/chemistry#meizaiyangqizhongranshaodefanying-318867adfdae5d8ebbb81ff54fa86f97,http://www.w3.org/2000/01/rdf-schema#label,镁在氧气中燃烧的反应
http://edukb.org/knowledge/0.1/instance/chemistry#meilizidejianyan-b6957943074d179d962f209c41743523,http://www.w3.org/2000/01/rdf-schema#label,镁离子的检验
http://edukb.org/knowledge/0.1/instance/chemistry#zhangjingloudou-f01dddad97864eee73d9cb40d431f926,http://www.w3.org/2000/01/rdf-schema#label,长颈漏斗
http://edukb.org/knowledge/0.1/instance/chemistry#yinlizi-f79f20e1eba36ee7c4c044696123d4b2,http://www.w3.org/2000/01/rdf-schema#label,阴离子
http://edukb.org/knowledge/0.1/instance/chemistry#afujiadeluodinglu:-6557ad6a7cc92d76e6f5cfc2e7dedbf1,http://www.w3.org/2000/01/rdf-schema#label,阿伏伽德罗定律
http://edukb.org/knowledge/0.1/instance/chemistry#afujiadeluochangshu-3fdac44ac5ac942df0f94288f1a77e0f,http://www.w3.org/2000/01/rdf-schema#label,阿伏伽德罗常数
http://edukb.org/knowledge/0.1/instance/chemistry#-754badd283fce49bafc0f05dd3231e0b,http://www.w3.org/2000/01/rdf-schema#label,隔石棉网加热
http://edukb.org/knowledge/0.1/instance/chemistry#jiqiping-1dac46e77d69a7d88512583591f2200f,http://www.w3.org/2000/01/rdf-schema#label,集气瓶
http://edukb.org/knowledge/0.1/instance/chemistry#jingzhichendian-65a70b4fa857320d15d7a43ec060f918,http://www.w3.org/2000/01/rdf-schema#label,静置沉淀
http://edukb.org/knowledge/0.1/instance/chemistry#feijixinggongjiajian-e5796666875e7ca17109d97232555d94,http://www.w3.org/2000/01/rdf-schema#label,非极性共价键
http://edukb.org/knowledge/0.1/instance/chemistry#feijinshuyuansu-c32a5604c2e8e3eaa84c808140ac29d4,http://www.w3.org/2000/01/rdf-schema#label,非金属元素
http://edukb.org/knowledge/0.1/class/chemistry#feijinshuyuansu-c32a5604c2e8e3eaa84c808140ac29d4,http://www.w3.org/2000/01/rdf-schema#label,非金属元素
http://edukb.org/knowledge/0.1/instance/chemistry#feijinshudanzhi-00ac3e8420f966053df8da3569de0847,http://www.w3.org/2000/01/rdf-schema#label,非金属单质
http://edukb.org/knowledge/0.1/instance/chemistry#-85f089b0d9a20da2ecd943ecd948b94e,http://www.w3.org/2000/01/rdf-schema#label,非金属氧化物
http://edukb.org/knowledge/0.1/instance/chemistry#-8c33f82799bc24540b6c8eb0bc83bda2,http://www.w3.org/2000/01/rdf-schema#label,顺式结构
http://edukb.org/knowledge/0.1/instance/chemistry#-2cb3a6c5630c767e02c2e9a4d1c0b3bb,http://www.w3.org/2000/01/rdf-schema#label,颜色反应
http://edukb.org/knowledge/0.1/instance/chemistry#-193ee33d3ed79ce2b0398d5878645386,http://www.w3.org/2000/01/rdf-schema#label,饮用水消毒
http://edukb.org/knowledge/0.1/instance/chemistry#-e06a6aba776787c9839bd7ecd6653a3e,http://www.w3.org/2000/01/rdf-schema#label,饱和环烃
http://edukb.org/knowledge/0.1/instance/chemistry#gaoluliantie-45bdd13314a7b0a848613ec619f0270b,http://www.w3.org/2000/01/rdf-schema#label,高炉炼铁
http://edukb.org/knowledge/0.1/instance/chemistry#gaojizhifangsuanganyouzhiyuqingyanghuanadefanying-c02231f2d233773f48aeb9c84ecb308a,http://www.w3.org/2000/01/rdf-schema#label,高级脂肪酸甘油酯与氢氧化钠的反应
http://edukb.org/knowledge/0.1/instance/chemistry#gaojizhifangsuanganyouzhishuijiedefanying-aea33da719c390fc26fdccc5a760fb24,http://www.w3.org/2000/01/rdf-schema#label,高级脂肪酸甘油酯水解的反应
http://edukb.org/knowledge/0.1/instance/chemistry#gaomengsuanjiafenjiedefanying-ea659b43b563de9385785d23a3c8f859,http://www.w3.org/2000/01/rdf-schema#label,高锰酸钾分解的反应
http://edukb.org/knowledge/0.1/instance/chemistry#maiyatangshuijiedefanying-4ca4a5a0d57d7dca4a388eaa4203d534,http://www.w3.org/2000/01/rdf-schema#label,麦芽糖水解的反应
http://edukb.org/knowledge/0.1/instance/chemistry#mahuangjian-a2ad272038b4d2ce51fc60971180b6cb,http://www.w3.org/2000/01/rdf-schema#label,麻黄碱
http://edukb.org/knowledge/0.1/instance/chemistry#shiyan-gutiyaopindequyong-xiaokelihuofenmozhuangyaopin-d03777c6b39d7befd76443ad3c5a118f,http://www.w3.org/2000/01/rdf-schema#label,实验-固体药品的取用-小颗粒或粉末状药品
http://edukb.org/knowledge/0.1/instance/chemistry#angenliziyuqingyanggenlizizaijiaretiaojianxiadefanying-f0643e0b756fc75d40ea9bf3e5634495,http://www.w3.org/2000/01/rdf-schema#label,铵根离子与氢氧根离子在加热条件下的反应
http://edukb.org/knowledge/0.1/instance/chemistry#gaomengsuangenliziyuguoyanghuaqingheqinglizidefanying-d8a686c21df14f248cf43ce0d0848cac,http://www.w3.org/2000/01/rdf-schema#label,高猛酸根离子与过氧化氢和氢离子的反应
http://edukb.org/knowledge/0.1/instance/chemistry#-75b0e4c7a2173cce3a1de885059e8d44,http://www.w3.org/2000/01/rdf-schema#label,运用溶解度曲线判断混合物分离、提纯的方法
http://edukb.org/knowledge/0.1/instance/chemistry#-a2d0624ce460f1242f8cece8f2805f35,http://www.w3.org/2000/01/rdf-schema#label,$AgNO_{3}$与氨水反应
http://edukb.org/knowledge/0.1/instance/chemistry#-043439642bcbf5cd76b3122dd7c7f1b5,http://www.w3.org/2000/01/rdf-schema#label,$Br_{2}$
http://edukb.org/knowledge/0.1/instance/chemistry#-8350f104919b2c717253a6c3af9625c1,http://www.w3.org/2000/01/rdf-schema#label,$Br_{2}$、$H_{2}$、NaOH参与的有机反应
http://edukb.org/knowledge/0.1/instance/chemistry#-f35331ec5f34732e73824a6b00312946,http://www.w3.org/2000/01/rdf-schema#label,$C_{60}$
http://edukb.org/knowledge/0.1/instance/chemistry#-918ee8491a357163d54ab77f6a25c4e5,http://www.w3.org/2000/01/rdf-schema#label,$F_{2}$
http://edukb.org/knowledge/0.1/instance/chemistry#-d37f8a37582762188ff7b773637b225f,http://www.w3.org/2000/01/rdf-schema#label,$FeBr_{2}$与$Cl_{2}$反应
http://edukb.org/knowledge/0.1/instance/chemistry#-cb458e24622ed1a65a793898287dee4c,http://www.w3.org/2000/01/rdf-schema#label,$FeCl_{3}$与$Na_{2}S$反应
http://edukb.org/knowledge/0.1/instance/chemistry#-03c2ce57aa5e6ab066bbf82c35922403,http://www.w3.org/2000/01/rdf-schema#label,$HClO$
http://edukb.org/knowledge/0.1/instance/chemistry#-5ce1d80a80d6b988f14a75c3f987068a,http://www.w3.org/2000/01/rdf-schema#label,$HClO_{4}$
http://edukb.org/knowledge/0.1/instance/chemistry#-d9be01bcbb341a1ac4f28524399ab930,http://www.w3.org/2000/01/rdf-schema#label,$H_{2}SO_{4}$工业中尾气的处理
http://edukb.org/knowledge/0.1/instance/chemistry#-6c35681d805afedc9f216edce441135d,http://www.w3.org/2000/01/rdf-schema#label,$NH_{2}^{-}$
http://edukb.org/knowledge/0.1/instance/chemistry#-f12aec8ae3b15cfeda188b884be95d04,http://www.w3.org/2000/01/rdf-schema#label,$NH_{3}$
http://edukb.org/knowledge/0.1/instance/chemistry#NH3·H2O-7c3d63433c551bdd01f310f2574e47e3,http://www.w3.org/2000/01/rdf-schema#label,$NH_{3}·H_{2}O$
http://edukb.org/knowledge/0.1/instance/chemistry#-69068e0542cad07fc5e007330f03c5df,http://www.w3.org/2000/01/rdf-schema#label,$NH_{4}^{+}$
http://edukb.org/knowledge/0.1/instance/chemistry#-83f2a5b2982bf94878317c5836468509,http://www.w3.org/2000/01/rdf-schema#label,$NO_{2}$、$O_{2}$与水反应生成$HNO_{3}$
http://edukb.org/knowledge/0.1/instance/chemistry#-43c68782a8023a2e588341c4fe68b715,http://www.w3.org/2000/01/rdf-schema#label,$N_{2}O$
http://edukb.org/knowledge/0.1/instance/chemistry#-44fe8f18fbe87f19bc69e6c45831a88d,http://www.w3.org/2000/01/rdf-schema#label,$NaHSO_{4}$与$Ba（OH）_{2}$反应
http://edukb.org/knowledge/0.1/instance/chemistry#-bfee260a99301d00703ef41e93f3758d,http://www.w3.org/2000/01/rdf-schema#label,$Na_{2}CO_{3}$与$NaHCO_{3}$的鉴别方法
http://edukb.org/knowledge/0.1/instance/chemistry#-ebf1b2bbbb47e745eae834faf90befb7,http://www.w3.org/2000/01/rdf-schema#label,$Na_{2}CO_{3}$与酸的反应
http://edukb.org/knowledge/0.1/instance/chemistry#-a5c38b56bd2bf2c6b81c9a6f1c78e623,http://www.w3.org/2000/01/rdf-schema#label,$SiO_{2}$晶体
http://edukb.org/knowledge/0.1/instance/chemistry#-7b744a980d339188c6876babaa581e2f,http://www.w3.org/2000/01/rdf-schema#label,浓溶液、稀溶液、饱和溶液和不饱和溶液的关系
http://edukb.org/knowledge/0.1/instance/chemistry#-c7b6dd79039d0c9af35b6f355785dac7,http://www.w3.org/2000/01/rdf-schema#label,饱和溶液与不饱和溶液的相互转化方法
http://edukb.org/knowledge/0.1/instance/chemistry#-261e0e819fdd5988ed130d469f9da5ee,http://www.w3.org/2000/01/rdf-schema#label,NO、$O_{2}$与水反应生成$HNO_{3}$
http://edukb.org/knowledge/0.1/instance/chemistry#-c26dcffdb146a6cbb8f6757c38371062,http://www.w3.org/2000/01/rdf-schema#label,对人体吸入的空气和呼出的气体的探究
http://edukb.org/knowledge/0.1/instance/chemistry#-c1caaf89796295b9ffab02fb182b5826,http://www.w3.org/2000/01/rdf-schema#label,控制变量法探究固体物质溶解速率的实验方法
http://edukb.org/knowledge/0.1/instance/chemistry#-a5cfc0612a35902bd2f573995d9f27a0,http://www.w3.org/2000/01/rdf-schema#label,常温下水电离出的C（$H^{+}$）及C（$OH^{-}$）的计算
http://edukb.org/knowledge/0.1/instance/chemistry#-76fad79de3a0ea9920a7e0756280d78b,http://www.w3.org/2000/01/rdf-schema#label,有关化学方程式计算中常用的几个关系式
http://edukb.org/knowledge/0.1/instance/chemistry#-ab1d95ad54c666d972f1d979a1cc5303,http://www.w3.org/2000/01/rdf-schema#label,依据晶体的组成微粒与微粒间作用力来判断
http://edukb.org/knowledge/0.1/instance/chemistry#-fb38d3026138b603898da0de3b6569e8,http://www.w3.org/2000/01/rdf-schema#label,证明二氧化碳密度大于空气密度的方法
http://edukb.org/knowledge/0.1/instance/chemistry#-781ca1471bfaf37b8936097b2475d132,http://www.w3.org/2000/01/rdf-schema#label,运用金属活动性顺序验证金属活动性强弱的方法
http://edukb.org/knowledge/0.1/instance/chemistry#-4fa14d797b6ed859a9c0f56d2be3b7bd,http://www.w3.org/2000/01/rdf-schema#label,单质、氧化物、酸、碱、盐之间的转化关系
http://edukb.org/knowledge/0.1/instance/chemistry#gaomengsuangenliziyuguoyanghuaqingheqinglizidefanying-d8a686c21df14f248cf43ce0d0848cac-1,http://www.w3.org/2000/01/rdf-schema#label,高锰酸根离子与过氧化氢和氢离子的反应
http://edukb.org/knowledge/0.1/instance/chemistry#-32ef262fb0ae271af5b10a48effa3c3f,http://www.w3.org/2000/01/rdf-schema#label,化学式、化合价和有关化学式计算的关系
http://edukb.org/knowledge/0.1/instance/chemistry#-2bb9521d111e6b361452493782ac518d,http://www.w3.org/2000/01/rdf-schema#label,—N$H_{2}$
http://edukb.org/knowledge/0.1/instance/chemistry#-c1f4574ca932cbfc6c9207c6cd03a045,http://www.w3.org/2000/01/rdf-schema#label,一定量的液体的取用
http://edukb.org/knowledge/0.1/instance/chemistry#yiyanghuatanhaiyuanyanghuatongdefanying-e477d29bca2738b4fa402096b2295c89,http://www.w3.org/2000/01/rdf-schema#label,一氧化碳还原氧化铜的反应
http://edukb.org/knowledge/0.1/instance/chemistry#-11b735e5e0a7af107136dd0e10c169e9,http://www.w3.org/2000/01/rdf-schema#label,一级能源
http://edukb.org/knowledge/0.1/instance/chemistry#-66ff99e86ff20f0d5f9ce72c719c2feb,http://www.w3.org/2000/01/rdf-schema#label,万能瓶的功能
http://edukb.org/knowledge/0.1/instance/chemistry#-dc78c1ec6defc35d6b37865ca862cbd4,http://www.w3.org/2000/01/rdf-schema#label,严森
http://edukb.org/knowledge/0.1/instance/chemistry#-c578082ac64d487c22f6e0f83b07ad20,http://www.w3.org/2000/01/rdf-schema#label,乙烯的比例模型
http://edukb.org/knowledge/0.1/instance/chemistry#-458d34da679ee6ad8f4128a87edd8685,http://www.w3.org/2000/01/rdf-schema#label,乙烯的球棍模型
http://edukb.org/knowledge/0.1/instance/chemistry#-14d56f22acbb3dae330837d45e10db7e,http://www.w3.org/2000/01/rdf-schema#label,乙烯的空间构型
http://edukb.org/knowledge/0.1/instance/chemistry#-69d089ab71cb9aaed99a36f8a95bfc79,http://www.w3.org/2000/01/rdf-schema#label,乙酸的比例模型
http://edukb.org/knowledge/0.1/instance/chemistry#-554f0549c3b2a061f5e7d12fed4171cf,http://www.w3.org/2000/01/rdf-schema#label,乙醇与重铬酸钾溶液的反应
http://edukb.org/knowledge/0.1/instance/chemistry#-3719d4f7d93df7e2228e05819a3697ef,http://www.w3.org/2000/01/rdf-schema#label,乙醇的比例模型
http://edukb.org/knowledge/0.1/instance/chemistry#eryanghualu:-c76c4c8bf094ffc6e850e49171be0ee8,http://www.w3.org/2000/01/rdf-schema#label,二氧化氯
http://edukb.org/knowledge/0.1/instance/chemistry#-95514c98e87ef3d74b25f537b7cc23da,http://www.w3.org/2000/01/rdf-schema#label,二氧化硫的制备
http://edukb.org/knowledge/0.1/instance/chemistry#-21f8543598d366ff0f9197e1a7a15428,http://www.w3.org/2000/01/rdf-schema#label,二氧化碳对人体健康的影响
http://edukb.org/knowledge/0.1/instance/chemistry#-dce09367710c3b6130e57cbeba5444fd,http://www.w3.org/2000/01/rdf-schema#label,二级能源
